date,Content,Likes,Retweet
2020-03-11 15:32:06+00:00,https://t.co/IXSO7Ko4z7,210024,20349
2020-03-11 15:29:11+00:00,"@SamTalksTesla @JaneidyEve Mars is god of war &amp; memes are a form of war … and fun too! Neither will be destroyed. Ceres, moons of Jupiter &amp; Saturn prob come next.",1473,111
2020-03-11 04:26:02+00:00,"To those who quietly help advance the causes we mutually believe in, knowing advancing the cause is the only reward: thank you",129014,11104
2020-03-11 04:04:43+00:00,"@RationalEtienne Thank you for your kind words, brother",11373,196
2020-03-11 01:55:16+00:00,@FredericLambert Former,1454,54
2020-03-11 00:14:21+00:00,Model Y production for east coast too,20297,630
2020-03-11 00:12:04+00:00,Scouting locations for Cybertruck Gigafactory. Will be central USA.,77914,3645
2020-03-10 20:09:41+00:00,@EvaFoxU @Autozeitung @Tesla ⚡️,2344,74
2020-03-10 05:53:48+00:00,With an epic sound system &amp; woofers the size of a car,41916,1159
2020-03-10 05:52:17+00:00,@_Sear_ @BalabushkaFury Definitely,1377,36
2020-03-10 05:50:03+00:00,@jaden @coachella ✌️,2666,73
2020-03-10 05:45:59+00:00,@BalabushkaFury And Rammstein,6548,200
2020-03-10 05:29:52+00:00,@thirdrowtesla Haha true,1035,40
2020-03-10 05:09:47+00:00,"@flcnhvy @coachella Yes, for now",4619,66
2020-03-10 04:54:42+00:00,"@coachella Ok fine, that was good haha",67606,1878
2020-03-10 04:49:56+00:00,Tesla should have a mega rave cave under the Berlin Gigafatory,67776,8020
2020-03-10 04:44:35+00:00,@Kristennetten Lucent Dossier in 2011 &amp; I think I saw @Grimezsz in 2012 but didn’t realize who it was until later,1472,53
2020-03-10 04:32:53+00:00,@djslimeball Busted 🤣🤣,1155,38
2020-03-10 04:29:34+00:00,@Trevorcochran2 🤔,4244,114
2020-03-10 04:26:25+00:00,Was good maybe 5 or 6 years ago when you could wonder around &amp; find great unknown bands,45265,1310
2020-03-10 04:22:13+00:00,Too much corporate sponsorship killed the vibe,58088,2223
2020-03-10 04:14:13+00:00,Coachella should postpone itself until it stops sucking,459026,52805
2020-03-10 04:03:13+00:00,@nichegamer Ben &amp; Jerry’s cookie dough is also next-level. Can’t have that in the house. It’s too good!,1726,90
2020-03-10 02:51:47+00:00,@nichegamer Choc milk is even better than people remember. It’s incredible.,5024,372
2020-03-10 02:32:21+00:00,"Congratulations Tesla team on making our 1,000,000th car!! https://t.co/5M99a9LLQi",232042,17846
2020-03-09 20:30:19+00:00,"@Techmeme @YunLi626 Market was bit high anyway, so due for a correction",5162,347
2020-03-09 18:50:22+00:00,"@nextspaceflight @Erdayastronaut Static fire &amp; short flights with SN3, longer flights with SN4, but spooling up the whole Starship/Raptor production line is really what matters",2645,210
2020-03-09 18:47:12+00:00,@Erdayastronaut SN2 (with thrust puck) passed cryo pressure &amp; engine thrust load tests late last night,3732,259
2020-03-08 23:14:11+00:00,@mrebuzz https://t.co/DjlSRQi4nI,54521,3641
2020-03-08 23:11:34+00:00,@nypost He studied the blade,13280,541
2020-03-08 21:40:25+00:00,@EvaFoxU Memes are powerful,3566,259
2020-03-08 08:18:05+00:00,@PPathole @FxzzOnTheBeat Ships with a lot of people &amp; limited medical facilities are a serious issue,1535,83
2020-03-08 08:09:29+00:00,"@lexfridman Yeah, that’s a great one",4013,99
2020-03-08 07:44:46+00:00,"@FxzzOnTheBeat Fatality rate also greatly overstated. Because there are so few test kits, those who die with respiratory symptoms are tested for C19, but those with minor symptoms are usually not. Prevalence of coronaviruses &amp; other colds in general population is very high!",3794,404
2020-03-08 07:40:26+00:00,"@FxzzOnTheBeat Virality of C19 is overstated due to conflating diagnosis date with contraction date &amp; over-extrapolating exponential growth, which is never what happens in reality. Keep extrapolating &amp; virus will exceed mass of known universe!",25003,2123
2020-03-08 02:38:04+00:00,"@War_Remains @HardcoreHistory Thanks for taking us through this today. Hopefully, such horrors will never again be repeated in reality.",1068,54
2020-03-07 09:10:23+00:00,@cosmicdatabase Yeah,1735,82
2020-03-07 09:01:24+00:00,Accurate,17368,806
2020-03-07 05:07:47+00:00,Envelope expanded,45008,2985
2020-03-07 02:32:17+00:00,"@Alejandro_DebH Recent missed landing (at sea) was due to incorrect wind data. If this (land) landing fails, it will most likely be for a different reason.",5758,200
2020-03-07 02:28:58+00:00,Rocket will land in highest winds ever at Cape Canaveral tonight. This is intentional envelope expansion.,38642,1576
2020-03-07 02:25:13+00:00,Final Dragon Version 1 mission tonight,14970,1137
2020-03-06 20:42:39+00:00,The coronavirus panic is dumb,1477551,272674
2020-03-05 21:01:30+00:00,@Tesla Raising art to new heights,17188,453
2020-03-04 20:03:54+00:00,"@ChrisDungeon Also, when tech is new, catalog engineering isn’t possible, as there is no catalog. Has to be first principles.",1971,114
2020-03-04 18:48:25+00:00,@SciGuySpace 💕,3414,120
2020-03-04 18:23:42+00:00,@justpaulinelol @Erdayastronaut @Sofiaan @Tesla We’re making progress. Improved rules are going through the EU standards committees. Hopefully better in a few months.,1963,106
2020-03-04 18:20:48+00:00,"@Erdayastronaut @Sofiaan @Tesla Cool, we’re tracking to release more FSD features later this month",2191,177
2020-03-04 18:18:45+00:00,"@Sofiaan @Tesla True. Oddly, those who complained didn’t actually order FSD. Perhaps they weren’t aware that the computer is upgraded for free if the FSD option is ordered even after delivery.",1422,105
2020-03-03 11:24:32+00:00,Mad respect for the makers of things,204022,22323
2020-03-03 10:39:35+00:00,"@Teslarati No matter what, we need to pressurize the production system. Rocket design is relatively easy, making one is hard, making many is extremely hard. Manufacturing is underrated.",5209,287
2020-03-03 08:55:46+00:00,Sleeving SN2 dome in the high bay https://t.co/zdRuOgd8xz,18892,957
2020-03-03 08:49:26+00:00,They have the best coin,23389,851
2020-03-03 08:46:53+00:00,Dogs rock https://t.co/vLJGyZo5Sx,172588,17447
2020-03-03 02:45:45+00:00,✌️ bro https://t.co/nJ7CUyhr2j,149567,12206
2020-03-03 01:31:20+00:00,@techAU Track mode V2 is pretty cool. Maybe too complicated to use though? Lmk thoughts for improvement.,1372,61
2020-03-03 01:25:08+00:00,@Erdayastronaut @jack This is vital,3766,81
2020-03-03 01:21:14+00:00,Just want say that I support @Jack as Twitter CEO. He has a good ❤️.,67429,4210
2020-03-02 09:06:37+00:00,@vincent13031925 Definitely,3212,134
2020-03-02 08:59:46+00:00,https://t.co/Yt0zkj1R5j,89130,11209
2020-03-02 08:49:34+00:00,"@flcnhvy @JaneidyEve We’re stripping SN2 to bare minimum to test the thrust puck to dome weld under pressure, first with water, then at cryo. Hopefully, ready to test in a few days.",2490,152
2020-03-02 08:40:40+00:00,@JaneidyEve There’s a puck at the base that takes the engine thrust load. Don’t shuck the puck!,1360,65
2020-03-02 08:38:59+00:00,Where’s Flextape when you need it!?,29977,1122
2020-03-02 08:33:45+00:00,"It’s fine, we’ll just buff it out",13978,448
2020-03-02 08:32:15+00:00,So … how was your night? https://t.co/tbJDYIQjXd,33138,1687
2020-03-02 04:23:24+00:00,"@annerajb @RealEmirHan Yes, dramatically improved imo",942,59
2020-03-02 04:21:48+00:00,"@annerajb @RealEmirHan We need to finish work on Autopilot core foundation code &amp; 3D labelling, then functionality will happen quickly. Not long now.",1795,123
2020-03-02 04:16:44+00:00,@RealEmirHan 👀,750,46
2020-02-28 22:17:34+00:00,@Universe_SkyArt @TwitterSupport I just sent a note to Twitter to clarify that posting SpaceX videos is fine by us and we paid for rights to Bowie song for the Falcon Heavy launch,3902,283
2020-02-27 22:13:48+00:00,@Teslarati It’s not that big really,9517,277
2020-02-27 19:45:08+00:00,@SpaceX Testing Raptor in vertical configuration (on the giant tripod) should allow us to simplify some aspects of the engine design,8558,369
2020-02-26 19:25:28+00:00,@newscientist It’s not mine,31768,1723
2020-02-26 18:42:19+00:00,@Foxfire40900590 Definitely! What’s in that sky city thing!?  Needs a prequel even more than a sequel.,4719,256
2020-02-26 17:20:17+00:00,@Erdayastronaut @JaneidyEve @JakeTheHuman28 @tesla_truth @Twitter Sure,3369,97
2020-02-26 16:52:19+00:00,@JaneidyEve @JakeTheHuman28 @tesla_truth @Twitter Posting SpaceX videos is definitely not copyright infringement!,2904,207
2020-02-26 07:23:36+00:00,"@j_brorsson @Teslarati Hopefully, in March. Checking …",1749,76
2020-02-26 07:21:49+00:00,@Teslarati I had no idea this existed. Sounds awesome though!,6049,206
2020-02-26 07:09:51+00:00,"@RationalEtienne @Bryr32 Full disclosure, I’m actually a 3000 year old vampire. It’s such a trial assuming all these false identities over the centuries!",11184,647
2020-02-26 06:41:38+00:00,"@Bryr32 We had the wrong settings! To make the welds super flat &amp; strong, we’re building a heavy duty, custom planisher, but just having the right settings is a major improvement.",931,71
2020-02-26 06:33:33+00:00,@flcnhvy Yes,1312,53
2020-02-25 22:49:48+00:00,@justpaulinelol 3 on SN2,1657,69
2020-02-25 22:49:30+00:00,SN2 tank integration starts this week with much less circumferential pucker. Thanks Fronius!,8635,326
2020-02-25 22:47:31+00:00,Starship SN1 tank preparing for Raptor attachment &amp; static fire https://t.co/jx0ijLrxWx,30240,1742
2020-02-25 20:42:15+00:00,@oyvi00i 🤣🤣 some are good tho,1834,50
2020-02-25 20:28:10+00:00,And that’s why cones were invented https://t.co/7YKfEIGvPq,24136,757
2020-02-25 20:10:27+00:00,Tinny https://t.co/N1p5qZvx0D,23972,606
2020-02-25 09:24:08+00:00,Rococo is alive &amp; living in our hearts,19326,707
2020-02-25 08:43:17+00:00,@TeslaGong @archillect I did,2107,90
2020-02-25 08:36:14+00:00,Battle Angel Starship https://t.co/CL4rvBB8mb,99625,9219
2020-02-25 08:21:56+00:00,@cleantechnica Teslas in a tunnel. Happening in Vegas rn.,2445,142
2020-02-25 08:19:36+00:00,@archillect obv,4743,283
2020-02-25 08:02:06+00:00,On a wall in Austin https://t.co/yDBt2tUJij,79949,5855
2020-02-25 02:17:11+00:00,@nichegamer BGII was amazing,1213,52
2020-02-22 21:39:50+00:00,Getting there was super hard. Very proud of Tesla team!,18567,477
2020-02-22 21:30:22+00:00,Model 3 achieves 350 mile actual range vs 310 EPA sticker in Consumer Reports testing https://t.co/5hqRhjP4bV,28127,1998
2020-02-22 03:29:45+00:00,"@PPathole @Erdayastronaut @Teslarati Yes, will also show real-time changes to max acceleration, braking, cornering, speed on gradient &amp; range, latter factoring in route elevation changes &amp; cargo or tow mass &amp; drag impact",6090,289
2020-02-22 03:22:21+00:00,@Erdayastronaut @Teslarati It’s slightly better,1649,116
2020-02-22 03:18:44+00:00,@nichegamer Definitely worth trying imo,2102,71
2020-02-21 20:54:43+00:00,"@Teslarati Btw, in some prior tweets I’d said production Cybertruck would be ~80” wide (vs ~84” body width at unveil). This is slightly too small. Will be closer to 82”, but come standard with upper laser blade lights.",3792,247
2020-02-21 19:48:55+00:00,@Teslarati Active ride height &amp; active damping are game-changing for a truck or any car with a high max/min weight ratio,4759,261
2020-02-21 11:16:44+00:00,Science has gone too far https://t.co/Ky65Q3s3JX,306864,41422
2020-02-21 09:46:49+00:00,🔭 https://t.co/6HHgR0ZVp0,197711,19977
2020-02-20 23:54:53+00:00,@flcnhvy @SciGuySpace F9 iteration slowed down as payloads became too important to risk. Little change is expected going forward with F9/FH or Dragon. Starship production &amp; thus iterative improvement will be much faster than Falcon. Driving hard for fully reusable orbital flight this year!,3746,241
2020-02-20 23:44:28+00:00,"@PPathole @JohnHanzl It’s mostly to balance the ship during entry. After delivering satellites, the front is light &amp; back is heavy due to engines &amp; landing legs.",1149,57
2020-02-20 23:34:51+00:00,"@JohnHanzl Sorry, meant to say LOX header tank in tip of nose. CH4 main tank is above LOX main.",487,39
2020-02-20 23:32:58+00:00,@JohnHanzl LOX,410,28
2020-02-20 23:31:04+00:00,@SciGuySpace These problems are fundamentally intertwined. Building many rockets allows for successive approximation. Progress in any given technology is simply # of iterations * progress between iterations.,1628,121
2020-02-20 23:24:14+00:00,@SciGuySpace Hardest problem by far is building the production system of something this big. 2nd hardest is achieving full &amp; rapid reuse with payload to orbit of ~2%.,1833,98
2020-02-20 11:01:09+00:00,@flcnhvy @sydney_ev Probably,1465,102
2020-02-20 10:52:39+00:00,@sydney_ev Attach wheels to the landing legs &amp; tow Starship to the launch pad,1299,62
2020-02-20 10:50:19+00:00,@RationalEtienne I rate it two Bugblatter Beasts of Traal up!,3445,75
2020-02-20 10:29:23+00:00,"High bay for stacking Starship engine bay, propellant tanks &amp; fairing (fka nosecone) sections is almost done! https://t.co/G9h0430ns2",28410,1531
2020-02-20 06:01:22+00:00,"@pentaquarky @Erdayastronaut The whole nose tip has to have heat shielding for atmospheric entry at Mach 25+ anyway, so is effectively already insulated well in orbit",1082,70
2020-02-20 05:55:18+00:00,"@tobyliiiiiiiiii @Erdayastronaut There will be a common area in the forward section with a big window like this. It will be a lot heavier than steel, but not dangerous. Consider astronauts on the moon with a very thin windowed helmet. They were fine.",3824,153
2020-02-20 05:48:48+00:00,"@Erdayastronaut O2 header tank is tip of nosecone, CH4 header is in the main CH4 tank",1554,68
2020-02-20 05:42:14+00:00,@tesletter In the order that they were written,2151,58
2020-02-20 00:51:55+00:00,"Worth reading Asimov’s Foundation
https://t.co/OZfhcNNzyG",17392,1410
2020-02-19 23:53:19+00:00,"@tobyliiiiiiiiii SN 2+ will have better fit &amp; weld quality. Later serial numbers will use bigger stampings, so much less weld length.",1232,69
2020-02-19 23:48:54+00:00,@tobyliiiiiiiiii The Persuader hammer will fix SN1,2253,76
2020-02-19 23:43:59+00:00,Rocket nosecone production in Texas https://t.co/KLWewja9Gn,73321,4946
2020-02-19 20:08:32+00:00,@mattredlon @neuralink Yes,1055,44
2020-02-19 05:48:14+00:00,@Kitty_McConnell Glad you’re all ok! ❤️,58318,976
2020-02-18 02:18:56+00:00,@PicklePunchD @LaurenRow5 @archillect Tim Curry ftw,822,44
2020-02-18 01:57:04+00:00,@archillect 🔥🔥 makeup,1947,89
2020-02-18 01:10:33+00:00,"@Smerity Unfortunately, I must agree that these are reasonable concerns",1158,74
2020-02-18 00:48:07+00:00,@tesletter My conversations with Gates have been underwhelming tbh,7105,573
2020-02-17 23:34:34+00:00,@flcnhvy @_KarenHao @OpenAI Both,1214,69
2020-02-17 23:22:54+00:00,"@_KarenHao @OpenAI All orgs developing advanced AI should be regulated, including Tesla",1709,224
2020-02-17 23:20:34+00:00,@TeslaGong @_KarenHao @OpenAI I have no control &amp; only very limited insight into OpenAI. Confidence in Dario for safety is not high.,1035,69
2020-02-17 23:14:28+00:00,@_KarenHao @OpenAI OpenAI should be more open imo,2148,131
2020-02-16 01:24:28+00:00,"@vincent13031925 Initially, yes, but then will make sense to localize closer to customers. Pretty much same plan as vehicles.",2726,104
2020-02-16 01:14:27+00:00,Looking forward to international expansion later this year 😀,21101,806
2020-02-16 01:12:59+00:00,"Tesla is ramping up Solar Roof installation across the USA! Training will be provided, so no prior experience needed. Apply at https://t.co/84BkZvuBn8",44195,4461
2020-02-15 08:59:04+00:00,@flcnhvy @Inzilya777 @archillect Direct links aren’t needed to offer service. Starlink will initially bounce signals off ground/ocean relays to get from 🛰 to 🛰.,1939,124
2020-02-15 08:32:47+00:00,@Inzilya777 @archillect 🛰 albedo will drop significantly on almost every successive launch,1105,64
2020-02-15 08:25:40+00:00,@litgenstein Haha,639,42
2020-02-15 07:24:23+00:00,"@archillect Sorry, probably going to be a lot of rocket pics from @archillect 🤣🤣",5603,209
2020-02-15 05:08:54+00:00,@BLKMDL3 @jgrano305 @DMC_Ryan @Jason X will also improve by a similar amount,875,61
2020-02-15 05:06:25+00:00,"@jgrano305 @BLKMDL3 @DMC_Ryan @Jason Depends on when car was built, as there are many small hardware improvements, so most will be somewhere in between 373 &amp; 390",398,32
2020-02-15 05:04:27+00:00,"@jgrano305 @DMC_Ryan @Jason Regulations require calling it something else, so we added +",1194,54
2020-02-15 05:02:47+00:00,"@DMC_Ryan @Jason There’s a tough performance vs range tradeoff. Plaid has absurd performance, while holding range roughly constant.",1570,101
2020-02-15 04:57:43+00:00,@PPathole Software just thinks the car is less efficient than it actually is,1056,69
2020-02-15 04:56:18+00:00,@PPathole Many small hardware improvements throughout the car that have been introduced gradually over past several months,1159,66
2020-02-15 04:48:32+00:00,All S/X cars made in recent months have actually been above stated EPA range. Will be unlocked soon for free via software update.,14829,609
2020-02-15 04:45:47+00:00,Tesla Model S estimated EPA range is now above 390 miles or ~630 km https://t.co/sNFzIkuJpC,42524,3065
2020-02-15 04:35:09+00:00,Run a physics sim long enough &amp; you’ll get intelligence,92325,5186
2020-02-15 04:22:16+00:00,@ajtourville @fermatslibrary Thanks to all who caught the error 😊,698,35
2020-02-15 04:14:45+00:00,@teslaownersSV @fermatslibrary a=F/m is the most fun,1957,107
2020-02-15 04:11:16+00:00,@fermatslibrary Editing error. Meant to say Δt≥ℏ/(2ΔE). Interesting that monochrome is roughly a millionth of a percent.,802,52
2020-02-15 03:02:10+00:00,@fermatslibrary Frame rate Δt≥ℏ2/ΔE,1770,112
2020-02-15 01:31:10+00:00,@fermatslibrary The resolution of reality,3675,200
2020-02-14 23:33:15+00:00,@archillect Reminded me of The Lady of Shalott by Waterhouse,1449,68
2020-02-14 23:05:34+00:00,@VitalVegas @boringcompany @LVCVA Haha,711,40
2020-02-14 21:04:23+00:00,@archillect unNERVing,4024,163
2020-02-14 19:10:36+00:00,@Erdayastronaut @robert_zubrin Might be used around flap joints,978,44
2020-02-14 19:08:44+00:00,@teslaownersSV @Tesla Will take action,2848,81
2020-02-14 17:56:07+00:00,Only the heart senses beauty,127714,18323
2020-02-14 09:32:23+00:00,@Erdayastronaut @flcnhvy @robert_zubrin Shielding is only needed for orbital speeds,2226,97
2020-02-13 17:26:56+00:00,"@Erdayastronaut @robert_zubrin Unfortunately, Starship unlikely to survive LEO entry intact without shielding on windward side, but none required on leeward. Even windward shielding is very light.",3754,157
2020-02-12 17:26:17+00:00,@sonic_hedgehog 😉,9513,146
2020-02-12 08:24:08+00:00,@nichegamer Whoop whoop!!,2960,80
2020-02-12 07:52:05+00:00,Thanks Mom!!! ❤️ @mayemusk https://t.co/eyMgV45ypT,148621,8191
2020-02-12 07:49:00+00:00,@EVHQ2 @Tesla This does seem high,10431,177
2020-02-12 07:45:16+00:00,And some vitamin k too,18548,315
2020-02-12 07:02:46+00:00,Ok u can have a little emerald 🤹🏻‍♂️ https://t.co/3LzPe4aG4B,138525,11379
2020-02-10 22:02:06+00:00,@Teslarati This is incorrect. No air suspension planned for 3/Y. Only S/X &amp; Cybertruck have/will have air suspension.,8434,444
2020-02-10 17:57:38+00:00,@HAPPYHAHAJK Æsthetics,976,52
2020-02-10 17:53:21+00:00,The degree to which SolarGlass will positively effect the esthetics &amp; energy sustainability of neighborhoods throughout the world is not yet well appreciated. This is a very important product.,17767,1092
2020-02-10 17:49:05+00:00,"Tesla April company talk will be from our Giga New York factory, where we make SolarGlass &amp; several other products. Will also offer customer &amp; media tours.",32241,1589
2020-02-10 17:41:25+00:00,Should preface this saying that feedback from early Tesla Solar roof owners has been v positive. It’s stunning vs a regular roof in person imo. Photos don’t do it justice.,8791,258
2020-02-10 17:38:16+00:00,"@brittanygayle98 Its integrated roof &amp; solar, so should be light enough for almost any home",968,47
2020-02-10 17:36:57+00:00,@dafuq_mac Coming hopefully later this year,975,38
2020-02-10 17:36:15+00:00,"@TarunBhatt161 I think will still be better than a normal roof, but adding a heating grid to automatically remove ice &amp; snow sounds like a good option. We have that already on car windows!",2022,78
2020-02-10 17:29:46+00:00,@_mantis_ Sounds should note that it gets less shiny automatically due to dust &amp; weathering. This pic is brand new.,670,40
2020-02-10 17:27:28+00:00,@_mantis_ Ok,636,36
2020-02-10 17:26:02+00:00,@G_d_Photographr Sounds like we should open a Tesla Center there!,576,36
2020-02-10 17:25:09+00:00,Please let us know what improvements we can make to any aspect of Tesla SolarGlass roof! Critical feedback is much appreciated.,16580,500
2020-02-10 08:20:01+00:00,"@yourfavgas Probably 6 months or so. 301 is certainly fine for orbit, but SpaceX 30X will be better.",2792,102
2020-02-10 08:17:32+00:00,Midsection of Starship propellant tanks https://t.co/Aa8yKPJEFS,30937,1409
2020-02-10 05:44:57+00:00,"@Revoeh020 @Tesla Yes, but we want to focus on textured black first, then move into Earth tones &amp; convolutions",3137,83
2020-02-10 05:37:25+00:00,@SamTalksTesla Your comment above: “Who in their right mind would buy an ICE after 2025 knowing its residual value will be zilch? Legacy auto: go EV or go BUST!” is super important for car buyers. Residual values for gas/diesel cars will plummet in coming years.,7096,610
2020-02-10 02:53:09+00:00,@RationalEtienne Haha,1684,51
2020-02-10 02:16:34+00:00,Foundation by Asimov,12035,373
2020-02-10 02:12:52+00:00,"Mars is to Earth, as Terminus was to Trantor",48596,2607
2020-02-10 01:51:45+00:00,@SamTalksTesla Europe &amp; China timing will be announced soon,2821,124
2020-02-09 22:46:18+00:00,@teslaownersSV Many Bay Area installations are ongoing now,1575,96
2020-02-09 22:33:26+00:00,"Hard to believe that is high efficiency solar power seamlessly integrated into beautiful roof tiles. Great work by SolarGlass engineering, Giga NY factory &amp; Tesla installation teams!",19918,784
2020-02-09 22:30:56+00:00,Order at https://t.co/byFVU5nF9W,87190,6543
2020-02-09 06:45:25+00:00,"@Erdayastronaut First two domes in frame are for SN2, third is SN1 thrust dome",4611,150
2020-02-09 05:36:01+00:00,Back in Boca https://t.co/RjiWpW28PT,63911,2154
2020-02-08 23:11:50+00:00,@neiltyson Including hypothesizing that this statement is wrong haha,22731,652
2020-02-08 23:10:37+00:00,@flcnhvy True,2785,62
2020-02-08 13:16:49+00:00,@SachaBaronCohen #DeleteFacebook It’s lame,53065,6700
2020-02-08 09:11:10+00:00,@RationalEtienne @JedIKni64072970 @archillect @OpenAI @austinbarnard45 @SpaceX Ok,3134,84
2020-02-08 08:24:28+00:00,"My Mom wrote a book ♥️
https://t.co/EV0FoGLuzf https://t.co/qQMYSBNxpv",61226,2216
2020-02-08 08:03:54+00:00,@Eljaboom 🤣🤣,2608,57
2020-02-08 08:00:00+00:00,"feeling cute, might delete later https://t.co/TtDJcr9Qiq",74312,4549
2020-02-08 06:45:59+00:00,"@NStabilini @carkinthedark Once upon a time, we were all just hydrogen in a vacuum",1979,139
2020-02-08 06:06:33+00:00,"@JedIKni64072970 @archillect Impressive, if 💯 uncurated. There aren’t many errors. Would be interesting to see how @OpenAI GPT would perform with same objective.",859,47
2020-02-08 03:28:07+00:00,@archillect 🔥🔥cropping,4124,116
2020-02-08 02:45:31+00:00,@RationalEtienne @Tesla @kimbal Haha true,2870,81
2020-02-07 18:34:37+00:00,@JaneidyEve You’re welcome! Was a fun recruiting event. Great to see all the excitement about helping build Starships.,7361,134
2020-02-07 07:52:53+00:00,"@Teslarati @13ericralph31 Unmodified water tower machines do not work well for orbital rockets, as mass efficiency is critical for the latter, but not the former. Hopper, for example, was made of 12.5mm steel vs 4mm for SN1 orbital design. Optimized skins will be &lt;2mm in places across a 9000mm diameter.",2519,155
2020-02-07 03:46:51+00:00,"@nextspaceflight @chraveesh @Teslarati No, they’re SN1. SN2 to follow shortly. Aiming to be a little better each time.",1026,66
2020-02-07 03:45:02+00:00,"@chraveesh @Teslarati Yes, we’re tuning weld parameters to reduce puckering &amp; building a heavy duty planisher to flatten &amp; cold work the weld area",1186,58
2020-02-07 03:35:55+00:00,"@Teslarati That said, although substantial capital &amp; engineering is required to achieve extreme precision, marginal production cost of the primary structure should actually be *less* than a water tower, because it’s built inside a factory in volume.",2538,137
2020-02-07 03:31:23+00:00,"@Teslarati This isn’t quite correct. An orbital rocket needs precision that’s 3X to 4X better than a water tower, so super precise parts, fixtures &amp; welding are needed. Suborbital is much more forgiving.",3610,172
2020-02-07 02:34:19+00:00,"SpaceX started with a mariachi band party. Great vibes here in Boca Chica, Texas!",32053,1891
2020-02-06 19:13:04+00:00,@flcnhvy True,7649,81
2020-02-06 19:03:25+00:00,Late night tweets … sigh,88750,5457
2020-02-06 18:45:52+00:00,@Erdayastronaut @vincent13031925 We saw them a lot launching from Kwajalein in the early days of SpaceX,2371,68
2020-02-06 18:36:31+00:00,New emoji! Last one comes with free phone hack. https://t.co/T3jjwZycog,59563,3560
2020-02-06 18:21:25+00:00,@Mike_Seeley @WeReportSpace @SpaceX Great shot,1128,50
2020-02-06 17:37:34+00:00,"@glenn22x @vincent13031925 Anything that doesn’t result in a smudgy image on lens cover glass. If you get a two part hydrophobic coating, probably better just to use first part.",931,49
2020-02-06 17:30:27+00:00,@ndyf It begins …,2686,74
2020-02-06 17:25:46+00:00,@vincent13031925 “The Nutcracker” is tho https://t.co/KS08x6wxfn,5106,144
2020-02-06 11:02:46+00:00,@PavilsJurjans @BoredElonMusk 🤣🤣,2129,43
2020-02-06 10:59:13+00:00,@V1lding Haha,6174,85
2020-02-06 10:57:43+00:00,@archillect 💕,3589,189
2020-02-06 10:56:39+00:00,"What if there was an AI programmed to want to pick as many strawberries as possible, and so it cultivated nothing but strawberries on all of Earth’s land? Then it would be Strawberry Fields Forever!",130944,9798
2020-02-06 10:37:14+00:00,@engineers_feed Nice,3700,100
2020-02-06 10:07:57+00:00,"@yourfavgas @archillect Fine, but that was an easy one",858,46
2020-02-06 10:04:17+00:00,@yourfavgas @archillect New fins,564,39
2020-02-06 10:03:18+00:00,@archillect Rococo basilisk,1072,53
2020-02-06 09:35:31+00:00,REALiTi made while u wait https://t.co/jWRPAEufs8,29005,1879
2020-02-06 09:21:06+00:00,@PPathole https://t.co/BkKeiIicYe,1499,95
2020-02-06 09:16:34+00:00,@yourfavgas Making progress,793,43
2020-02-06 09:15:22+00:00,"All things in moderation, especially etymology",21025,1005
2020-02-06 09:09:06+00:00,Essentially all quotes can be ascribed to Churchill,26891,1100
2020-02-06 09:05:26+00:00,"No matter how many times u get hangry, you always think ur anger is real — Plato",70697,6448
2020-02-06 07:55:15+00:00,Guess he’s not left-handed https://t.co/RLlzOLqh8U,196297,22173
2020-02-06 07:46:52+00:00,@BraxtonKai @nichegamer 🤣,1673,45
2020-02-06 02:37:28+00:00,@Erdayastronaut Tiny robots with lasers,6908,214
2020-02-05 22:07:46+00:00,@RationalEtienne 🤣🤣,3363,63
2020-02-05 22:00:04+00:00,Putting that on my LinkedIn for sure,38915,1290
2020-02-05 21:59:10+00:00,"8th hottest song on Soundcloud!!
https://t.co/5FJNJYc9kA https://t.co/PmoBYJL4in",54063,3785
2020-02-05 17:31:22+00:00,Please send your resume to BuildStarship@spacex.com if you’re coming to the Starship career day in Boca Chica tomorrow,44358,3173
2020-02-05 06:10:51+00:00,Starship Concerto in Zero G https://t.co/gkn05I1bvZ,96645,6890
2020-02-05 05:26:11+00:00,@JaneidyEve Yes,2043,52
2020-02-05 05:24:52+00:00,@teslaownersSV Yes,4784,103
2020-02-05 05:23:16+00:00,Giga Texas?,36527,2563
2020-02-05 00:12:39+00:00,@archillect Uh oh,23924,4760
2020-02-04 09:30:44+00:00,@Erdayastronaut Have you tried a hydrophobic spray?,3924,101
2020-02-04 09:28:18+00:00,"This is mainly for staffing up 4 production shifts for 24/7 operations, but engineers, supervisors &amp; support personnel are certainly needed too. A super hardcore work ethic, talent for building things, common sense &amp; trustworthiness are required, the rest we can train.",18697,1154
2020-02-04 09:19:05+00:00,"Starship career day at the Stargate building (Boca Chica Blvd, TX) this Thursday from 3pm to 9pm!",25459,1450
2020-02-04 00:13:15+00:00,Going max hardcore on design/production Starship here in Boca. It’s awesome! Feels a bit like a Mars simulator.,51497,1914
2020-02-03 22:25:02+00:00,@justpaulinelol @reto_siegrist @flcnhvy @thirdrowtesla Definitely!,1073,46
2020-02-03 22:05:17+00:00,@reto_siegrist @flcnhvy @thirdrowtesla Yes,2718,88
2020-02-03 21:50:28+00:00,🔥🔥🔥,106732,6471
